GEO_sample,entropy
GSM3035602,0.412751614895812
GSM3035603,0.406661058064839
GSM3035604,0.392649233070492
GSM3035605,0.402177174077033
GSM3035606,0.382594412434621
GSM3035607,0.373601969195698
GSM3035608,0.404857102050934
GSM3035609,0.424202755061972
GSM3035610,0.371884452518533
GSM3035611,0.373188620369017
GSM3035612,0.372492039540002
GSM3035613,0.402588455159537
GSM3035614,0.381701202521059
GSM3035615,0.39578227900791
GSM3035616,0.388625837759467
GSM3035617,0.403304856768323
GSM3035618,0.407946423359487
GSM3035619,0.388495233093829
GSM3035620,0.382075236433149
GSM3035621,0.365688892269454
GSM3035622,0.378286388405022
GSM3035623,0.37042550083359
GSM3035624,0.383075299499224
GSM3035625,0.376551783282683
GSM3035626,0.398122495001485
GSM3035627,0.396693200668778
GSM3035628,0.436490466434953
GSM3035629,0.361735463676587
GSM3035630,0.399143317548484
GSM3035631,0.376313030060522
GSM3035632,0.39712804990809
GSM3035633,0.415014597489146
GSM3035634,0.390963727127231
GSM3035635,0.410282814041314
GSM3035636,0.403602113317049
GSM3035637,0.398358078240573
GSM3035638,0.425789582720176
GSM3035639,0.398433269469807
GSM3035640,0.416738778615961
GSM3035641,0.390500881951895
GSM3035642,0.403396435185964
GSM3035643,0.374540678876785
GSM3035644,0.440720565312399
GSM3035645,0.365130444489005
GSM3035646,0.40216936609232
GSM3035647,0.371433370156792
GSM3035648,0.378579597858489
GSM3035649,0.382741442134387
GSM3035650,0.374480191968243
GSM3035651,0.366478133351097
GSM3035652,0.373369181975537
GSM3035653,0.380836312531773
GSM3035654,0.391652101145464
GSM3035655,0.372945003378385
GSM3035656,0.390286075580207
GSM3035657,0.377839275565702
GSM3035658,0.388676225542645
GSM3035659,0.40475122131411
GSM3035660,0.397361456270943
GSM3035661,0.393391095434678
GSM3035662,0.406012304337063
GSM3035663,0.406253080781783
GSM3035664,0.406277243270745
GSM3035665,0.386348599876377
GSM3035666,0.393879826774054
GSM3035667,0.393983783824302
GSM3035668,0.382171324253649
GSM3035669,0.389341848547924
GSM3035670,0.385721386542613
GSM3035671,0.391587153834625
GSM3035672,0.382473130225516
GSM3035673,0.402650355755689
GSM3035674,0.377390767627481
GSM3035675,0.399948448392229
GSM3035676,0.39360859961672
GSM3035677,0.496236721383612
GSM3035678,0.421319133026231
GSM3035679,0.420156944161826
GSM3035680,0.461684379743082
GSM3035681,0.43109430691542
GSM3035682,0.392723499784778
GSM3035683,0.398438381699077
GSM3035684,0.418756076148418
GSM3035685,0.384889027943348
GSM3035686,0.373566139440351
GSM3035687,0.423190331063658
GSM3035688,0.529284662205642
GSM3035689,0.400209384904798
GSM3035690,0.420533790285688
GSM3035691,0.445060803399095
GSM3035692,0.387158766565619
GSM3035693,0.444842896179307
GSM3035694,0.428558779194104
GSM3035695,0.402593390648361
GSM3035696,0.384861057498304
GSM3035697,0.38699845119266
GSM3035698,0.372226696275317
GSM3035699,0.378959119524423
GSM3035700,0.396142952000421
GSM3035701,0.369542711654282
GSM3035702,0.386572609176692
GSM3035703,0.388160498895706
GSM3035704,0.388288732807887
GSM3035705,0.391070623533727
GSM3035706,0.388569275405331
GSM3035707,0.414633812304657
GSM3035708,0.408810803372099
GSM3035709,0.394487339769467
GSM3035710,0.384013468989811
GSM3035711,0.369152419513804
GSM3035712,0.36451288845966
GSM3035713,0.413148031703403
GSM3035714,0.416730972801166
GSM3035715,0.489765925991806
GSM3035716,0.389668665697274
GSM3035717,0.447501347739115
GSM3035718,0.393414259300664
GSM3035719,0.434722132165387
GSM3035720,0.391173652136088
GSM3035721,0.384056479434827
GSM3035722,0.370102560734806
GSM3035723,0.372990969178034
GSM3035724,0.417149525940002
GSM3035725,0.37095404261169
GSM3035726,0.367256635543665
GSM3035727,0.394327763418945
GSM3035728,0.366505337214315
GSM3035729,0.371852499889461
GSM3035730,0.367592243500059
GSM3035731,0.359863685351993
GSM3035732,0.391195075613476
GSM3035733,0.369215391706815
GSM3035734,0.385541288609908
GSM3035735,0.377596631057926
GSM3035736,0.382535253986273
GSM3035737,0.362379636664493
GSM3035738,0.36943606236909
GSM3035739,0.370449569052814
GSM3035740,0.366522009270195
GSM3035741,0.38287642149002
GSM3035742,0.394763669863992
GSM3035743,0.399874557377686
GSM3035744,0.399283620244735
GSM3035745,0.384004095333063
GSM3035746,0.392181963003199
GSM3035747,0.379803895963253
GSM3035748,0.387751349394533
GSM3035749,0.391147081962902
GSM3035750,0.42900370731102
GSM3035751,0.396514448758948
GSM3035752,0.361818442696023
GSM3035753,0.370702441299722
GSM3035754,0.400675840605146
GSM3035755,0.39116004975218
GSM3035756,0.398911422088674
GSM3035757,0.398939181683398
GSM3035758,0.406578909461749
GSM3035759,0.400677331016209
GSM3035760,0.404256414842487
GSM3035761,0.420538349697424
GSM3035762,0.395824255760376
GSM3035763,0.381892320396165
GSM3035764,0.399912496543479
GSM3035765,0.375671062049155
GSM3035766,0.367051652396955
GSM3035767,0.407010263428456
GSM3035768,0.386208237089204
GSM3035769,0.384016282961388
GSM3035770,0.386458529337946
GSM3035771,0.388624498941724
GSM3035772,0.39167183232849
GSM3035773,0.38930353953207
GSM3035774,0.375438643655104
GSM3035775,0.391739659993946
GSM3035776,0.379812054799663
GSM3035777,0.377450972373837
GSM3035778,0.38480507756689
GSM3035779,0.393131860992001
GSM3035780,0.387182210801681
GSM3035781,0.387894900854349
GSM3035782,0.386644019222699
GSM3035783,0.408752182150959
GSM3035784,0.395368133481461
GSM3035785,0.3994586497232
GSM3035786,0.399339051161065
GSM3035787,0.450490346599049
GSM3035788,0.382700420224535
GSM3035789,0.394940209927859
GSM3035790,0.3771272259724
GSM3035791,0.39798927006836
GSM3035792,0.390209616807075
GSM3035793,0.38993553156297
GSM3035794,0.387038704990368
GSM3035795,0.390265528306133
GSM3035796,0.384795445891613
GSM3035797,0.384013437574986
GSM3035798,0.383013927385674
GSM3035799,0.355552043609549
GSM3035800,0.37288459264033
GSM3035801,0.368209449651133
GSM3035802,0.370735639870584
GSM3035803,0.371849473334294
GSM3035804,0.352282674782876
GSM3035805,0.361863083659924
GSM3035806,0.35038430917975
GSM3035807,0.35275133552688
GSM3035808,0.359388442983978
GSM3035809,0.359157711124299
GSM3035810,0.372178267720784
GSM3035811,0.379204580847062
GSM3035812,0.406706307634093
GSM3035813,0.397158430695528
GSM3035814,0.417805637259645
GSM3035815,0.380710225096422
GSM3035816,0.39035199218391
GSM3035817,0.392556481643274
GSM3035818,0.383749803417246
GSM3035819,0.388849923196865
GSM3035820,0.391430145846883
GSM3035821,0.429244603757517
GSM3035822,0.399156669001289
GSM3035823,0.387372913096402
GSM3035824,0.383915941005109
GSM3035825,0.383584756899965
GSM3035826,0.369241354373532
GSM3035827,0.387601992563879
GSM3035828,0.383490952146494
GSM3035829,0.393096260074884
GSM3035830,0.392547705803055
GSM3035831,0.399823209318858
GSM3035832,0.391834294165846
GSM3035833,0.391345804122445
GSM3035834,0.37837308796064
GSM3035835,0.393908113268018
GSM3035836,0.369377872490902
GSM3035837,0.411944591969929
GSM3035838,0.386850589496074
GSM3035839,0.379076259093863
GSM3035840,0.388614115983946
GSM3035841,0.392585064830981
GSM3035842,0.407905757229258
GSM3035843,0.398962268243496
GSM3035844,0.409508665742153
GSM3035845,0.401586126815992
GSM3035846,0.431413144136024
GSM3035847,0.389345416420277
GSM3035848,0.381322061457194
GSM3035849,0.38911821700835
GSM3035850,0.373477536910923
GSM3035851,0.372979215222964
GSM3035852,0.383196941697669
GSM3035853,0.397264708206753
GSM3035854,0.394013157110538
GSM3035855,0.387587952412787
GSM3035856,0.377879125519664
GSM3035857,0.389745987099604
GSM3035858,0.381561288378667
GSM3035859,0.395507989083627
GSM3035860,0.372388121247629
GSM3035861,0.360138617640543
GSM3035862,0.383373042384465
GSM3035863,0.382504339582332
GSM3035864,0.386101960979325
GSM3035865,0.395715316444234
GSM3035866,0.395109020823371
GSM3035867,0.396586976346595
GSM3035868,0.375858281564445
GSM3035869,0.394446455706536
GSM3035870,0.369063169766122
GSM3035871,0.378000836490962
GSM3035872,0.390106796951872
GSM3035873,0.395437677577071
GSM3035874,0.406076247101777
GSM3035875,0.397881347997984
GSM3035876,0.405266975792046
GSM3035877,0.370676615388672
GSM3035878,0.379583877656905
GSM3035879,0.392568722282774
GSM3035880,0.396211040863557
GSM3035881,0.38516104619707
GSM3035882,0.38537336014758
GSM3035883,0.370210324779376
GSM3035884,0.379711068369721
GSM3035885,0.37661121474559
GSM3035886,0.384714631102226
GSM3035887,0.414577208303747
GSM3035888,0.386424219237867
GSM3035889,0.387355983596578
GSM3035890,0.383480162102421
GSM3035891,0.397864858919788
GSM3035892,0.386258020383975
GSM3035893,0.380367310028761
GSM3035894,0.37722181912565
GSM3035895,0.407300160839089
GSM3035896,0.424679559297082
GSM3035897,0.394843930936336
GSM3035898,0.395503663916544
GSM3035899,0.378469835880731
GSM3035900,0.397185831441925
GSM3035901,0.412476692299187
GSM3035902,0.400417414672494
GSM3035903,0.416554947558653
GSM3035904,0.37896881716656
GSM3035905,0.376500964986671
GSM3035906,0.389446107379252
GSM3035907,0.394758455485853
GSM3035908,0.392168423917203
GSM3035909,0.38003950678339
GSM3035910,0.392943257897511
GSM3035911,0.380863871475526
GSM3035912,0.374617901570168
GSM3035913,0.400922449338861
GSM3035914,0.38403786068128
GSM3035915,0.378014522045071
GSM3035916,0.369285063246626
GSM3035917,0.387632499094866
GSM3035918,0.394034667956054
GSM3035919,0.377524008319301
GSM3035920,0.375186093610524
GSM3035921,0.380292735892209
GSM3035922,0.368310278151221
GSM3035923,0.377376678455097
GSM3035924,0.358084153792015
GSM3035925,0.398102590431272
GSM3035926,0.407030812764341
GSM3035927,0.385698410405927
GSM3035928,0.375988671184865
GSM3035929,0.390722474919717
GSM3035930,0.391571776365729
GSM3035931,0.389984665497829
GSM3035932,0.378556126544352
GSM3035933,0.403877673401022
GSM3035934,0.409844775435513
GSM3035935,0.405342549091597
GSM3035936,0.391186375046815
GSM3035937,0.401843265306204
GSM3035938,0.387300720578943
GSM3035939,0.380156766101175
GSM3035940,0.393631702976004
GSM3035941,0.390140190013834
GSM3035942,0.406701261347787
GSM3035943,0.398730701064242
GSM3035944,0.415302329943535
GSM3035945,0.405072979431909
GSM3035946,0.399227850799022
GSM3035947,0.39306591359431
GSM3035948,0.401137995069628
GSM3035949,0.411894003062654
GSM3035950,0.380106793551517
GSM3035951,0.396700844910856
GSM3035952,0.387346136662536
GSM3035953,0.428691650337514
GSM3035954,0.382736375587916
GSM3035955,0.376126947047573
GSM3035956,0.377541012706733
GSM3035957,0.40599882051076
GSM3035958,0.376841343687809
GSM3035959,0.376088243066331
GSM3035960,0.372360261190938
GSM3035961,0.383288820626301
GSM3035962,0.394600655625528
GSM3035963,0.371709886421667
GSM3035964,0.38416317351703
GSM3035965,0.365912355328432
GSM3035966,0.394400178702311
GSM3035967,0.365147483309273
GSM3035968,0.379779516373168
GSM3035969,0.380227301194104
GSM3035970,0.379939635789214
GSM3035971,0.376126904064964
GSM3035972,0.371731010600946
5903014001_R06C02,0.38781056163178
5903014002_R01C01,0.397649365327296
5903014002_R02C01,0.401587776131923
5903014002_R03C01,0.420213815809401
5903014002_R04C01,0.410809929368057
5903014002_R05C01,0.403946213894496
5903014002_R03C02,0.410397123670774
