SampleID,mMed,uMed,xMed,yMed,predictedSexQC,BMIQ
3998920115_R03C01,11.5755534,11.26033253,13.20603884,8.603073222,F,PASS
3998920115_R03C02,11.44583284,11.34673751,13.18217698,8.719626475,F,PASS
3998920115_R04C01,11.64273744,11.44168705,13.29755423,8.643324177,F,PASS
3998920115_R04C02,11.80104983,11.51164902,13.38463469,8.957604474,F,PASS
3998920115_R05C01,12.11969413,11.7034254,13.57227758,8.836567603,F,PASS
3998920115_R05C02,11.75714908,11.65040913,13.46233777,9.073562833,F,PASS
3998920115_R06C01,11.76784826,11.5942644,13.59898105,9.09249404,F,PASS
3998920115_R06C02,11.8755298,11.60837061,13.04339642,13.00027872,M,PASS
3998920119_R01C01,11.4044655,11.03888391,12.39751871,12.45407907,M,PASS
3998920119_R01C02,11.15334672,11.20585199,12.44564335,12.31629059,M,PASS
3998920119_R02C01,11.60507234,11.06571734,12.55769331,12.66709831,M,PASS
3998920119_R02C02,11.26013127,11.2403287,12.52697077,12.47141921,M,PASS
3998920119_R03C01,11.38239202,11.33095146,12.64398171,12.57462688,M,PASS
3998920119_R03C02,11.27096406,11.41316441,12.63817091,12.56537452,M,PASS
3998920119_R04C01,11.41232376,11.36095229,12.64906995,12.64675558,M,PASS
3998920119_R04C02,11.31583291,11.30351355,12.65483398,12.5914222,M,PASS
3998920119_R05C01,11.55618972,11.41415664,12.82188884,12.72227604,M,PASS
3998920119_R05C02,11.61617443,11.59434721,12.8369503,12.81804644,M,PASS
3998920119_R06C01,11.7747951,11.73558631,13.08774515,13.03768353,M,PASS
3998920119_R06C02,11.36820396,11.54256279,12.92209984,12.77993301,M,PASS
3998920138_R01C01,11.46573248,11.49334243,12.6847525,12.64143456,M,PASS
3998920138_R01C02,11.15813661,10.7774024,11.94064546,12.10982619,M,PASS
3998920138_R02C01,11.62580716,11.59613637,12.81502861,12.83709162,M,PASS
3998920138_R02C02,11.60155042,11.52964598,12.76830313,12.69952263,M,PASS
3998920138_R03C01,11.59313181,11.53668751,12.85608949,12.78821582,M,PASS
3998920138_R03C02,11.82139218,11.65976186,12.88408179,12.94877067,M,PASS
3998920138_R04C01,11.72953876,11.68517952,12.9609539,12.91713907,M,PASS
3998920138_R04C02,11.82993398,11.79455502,13.04329451,13.01607737,M,PASS
3998920138_R05C01,11.74379549,11.65899618,13.01967413,12.9562856,M,PASS
3998920138_R05C02,11.79214385,11.89291507,13.10022555,13.08062568,M,PASS
3998920138_R06C01,11.81570738,11.56667689,12.86539438,12.95978968,M,PASS
3998920138_R06C02,11.20174926,11.36046205,12.58958612,12.50001139,M,PASS
3998920146_R01C01,11.19563387,11.17126177,12.39900354,12.38062556,M,PASS
3998920146_R01C02,11.38536064,11.22210226,12.47686525,12.47267463,M,PASS
3998920146_R02C01,11.30967094,11.21067598,12.42606852,12.39686468,M,PASS
3998920146_R02C02,11.45060479,11.21990805,13.05700271,8.453424061,F,PASS
3998920146_R03C01,11.4147201,11.33645745,12.57801883,12.53961391,M,PASS
3998920146_R03C02,11.59526515,11.47422913,13.19579674,8.584878316,F,PASS
3998920146_R04C01,11.50794997,11.71347227,12.89351399,12.83561725,M,PASS
3998920146_R04C02,11.68164251,11.53390832,13.37034228,8.83724448,F,PASS
3998920146_R05C01,11.59799576,11.59906381,12.83983178,12.8061411,M,PASS
3998920146_R05C02,11.79108328,11.65570295,13.47892194,8.880199763,F,PASS
3998920146_R06C01,11.87492563,11.71250646,13.00236529,12.93841592,M,PASS
3998920146_R06C02,11.77871492,11.61988681,13.47832665,9.005833366,F,PASS
3999095027_R01C01,11.20435576,11.15304074,12.44836588,12.43553343,M,PASS
3999095027_R01C02,11.35992897,11.13564303,12.42152159,12.40500638,M,PASS
3999095027_R02C01,11.54170184,11.07095782,12.43719115,12.48658686,M,PASS
3999095027_R02C02,11.55420343,11.31402095,12.52057473,12.57752282,M,PASS
3999095027_R03C01,11.68860649,11.44475136,12.74480885,12.8324783,M,PASS
3999095027_R03C02,11.47970803,11.54984428,12.69881422,12.67844273,M,PASS
3999095027_R04C01,11.83227232,11.6005215,12.80910137,12.89950827,M,PASS
3999095027_R04C02,11.07272365,12.04579807,12.6969134,12.67251787,M,PASS
3999095027_R05C01,10.74109879,10.92389253,12.42772464,12.32279329,M,PASS
3999095027_R05C02,11.69296798,11.4270247,12.66626666,12.81215273,M,PASS
3999095027_R06C01,11.64989589,11.35034843,12.7987594,12.79711189,M,PASS
3999095027_R06C02,11.60640012,11.48478164,12.82768086,12.81924962,M,PASS
3999941035_R01C01,10.93760988,11.01500191,12.82859786,8.509920859,F,PASS
3999941035_R01C02,11.41109865,11.13705051,12.38589334,12.48737334,M,PASS
3999941035_R02C01,11.27675443,11.24835706,12.54847266,12.48446738,M,PASS
3999941035_R02C02,10.89274253,11.64827968,12.37322463,12.38822969,M,PASS
3999941035_R03C01,11.30739793,11.38585485,12.5224039,12.49113942,M,PASS
3999941035_R03C02,11.04301836,11.1254201,12.36997816,12.30192773,M,PASS
3999941035_R04C01,11.06997272,11.44631517,12.58067356,12.4322637,M,PASS
3999941035_R04C02,11.36093635,11.4526424,12.60942389,12.59960389,M,PASS
3999941035_R05C01,11.64396313,11.34043422,12.66499812,12.76672928,M,PASS
3999941035_R05C02,11.41900722,11.24015154,12.63624496,12.58358082,M,PASS
3999941035_R06C01,11.5965418,11.50509093,12.66568012,12.75067401,M,PASS
3999941035_R06C02,11.45105139,11.39153941,12.68895038,12.63434619,M,PASS
6057833145_R01C01,11.83739941,11.13341217,12.79442449,13.1553526,M,PASS
6057833145_R01C02,12.21007339,11.73507439,13.65643504,8.777653798,F,PASS
6057833145_R02C01,9.421441051,8.99795396,12.39460701,8.34805665,F,PASS
6057833145_R02C02,11.79826597,12.58771123,13.79840865,8.995648281,F,PASS
6057833145_R03C01,12.59777036,11.83365193,13.35472261,13.65203762,M,PASS
6057833145_R03C02,12.55574689,12.04018056,13.34803015,13.52032078,M,PASS
6057833145_R04C01,11.9283864,12.99419476,13.46476304,13.69148676,M,PASS
6057833145_R04C02,12.74432402,12.19430231,14.11970263,9.15847554,F,PASS
6057833145_R05C01,12.66639102,12.01136993,14.19766224,9.125423309,F,PASS
6057833145_R05C02,12.81361291,12.28198893,14.21308152,9.248945927,F,PASS
6057833145_R06C01,11.84644723,12.88833342,13.47830331,13.67454623,M,PASS
6057833145_R06C02,12.71784721,12.16585367,13.58662288,13.83207743,M,PASS
6057841002_R01C01,12.4261054,11.79772085,13.18534332,13.39862177,M,PASS
6057841002_R01C02,11.9386842,12.43960134,13.70544921,8.835064344,F,PASS
6057841002_R02C01,12.55743953,11.91908832,13.35445818,13.53839191,M,PASS
6057841002_R02C02,12.56873221,11.74896689,13.31162807,13.54846106,M,PASS
6057841002_R03C01,12.43626715,12.66594594,13.41887524,13.63502125,M,PASS
6057841002_R03C02,12.74566419,12.11001245,13.50771063,13.74360007,M,PASS
6057841002_R04C01,11.93077799,13.09931317,14.19515843,9.357491427,F,PASS
6057841002_R04C02,12.84231353,12.10925264,14.17426798,9.267843045,F,PASS
6057841002_R05C01,12.87932827,12.25545376,13.59563681,13.80813689,M,PASS
6057841002_R05C02,12.90697107,12.11791817,13.63454587,13.83394017,M,PASS
6057841002_R06C01,12.87063333,12.28419179,13.67333541,13.88937267,M,PASS
6057841002_R06C02,12.98428852,12.25756148,14.33757851,9.392350199,F,PASS
6057841009_R01C01,12.56490298,11.8560234,13.93057375,8.935110053,F,PASS
6057841009_R01C02,12.57072743,11.91477108,13.91134045,8.960857037,F,PASS
6057841009_R02C01,12.66941109,11.74009934,14.0873199,8.985834635,F,PASS
6057841009_R02C02,12.61308549,11.9471053,14.05912232,9.167319806,F,PASS
6057841009_R03C01,12.70221306,12.07098762,14.11533371,9.144895899,F,PASS
6057841009_R03C02,12.68270137,12.02155967,13.38881525,13.60838472,M,PASS
6057841009_R04C01,12.65203855,12.10654342,13.45637952,13.6608886,M,PASS
6057841009_R04C02,12.57993115,12.00493716,13.37082321,13.66038042,M,PASS
6057841009_R05C01,12.56250259,12.1416152,13.58115904,13.77518348,M,PASS
6057841009_R05C02,12.80030738,12.18340273,13.54657835,13.74412027,M,PASS
6057841009_R06C01,12.90063029,12.30979048,14.37417052,9.319597504,F,PASS
6057841009_R06C02,12.94292753,12.14279023,14.28551684,9.255345686,F,PASS
6057841041_R01C01,12.43796329,11.75590814,13.08126516,13.29009209,M,PASS
6057841041_R01C02,12.43187407,11.72849423,13.23941533,13.41562951,M,PASS
6057841041_R02C01,12.64338259,11.99172041,13.95650816,8.981334373,F,PASS
6057841041_R02C02,12.62871418,11.83641928,14.01639551,8.974728834,F,PASS
6057841041_R03C01,12.72389687,12.15665699,13.44871641,13.65644089,M,PASS
6057841041_R03C02,12.72768615,12.08911223,14.12483055,9.185846696,F,PASS
6057841041_R04C01,12.75912008,11.96693903,14.10361423,9.188556837,F,PASS
6057841041_R04C02,12.73980927,12.00984627,14.06585714,9.075303781,F,PASS
6057841041_R05C01,12.87334549,12.07202302,13.56572826,13.78109736,M,PASS
6057841041_R05C02,12.760069,12.06311407,14.25249183,9.169815875,F,PASS
6057841041_R06C01,12.9134524,12.12081989,13.63570127,13.87277596,M,PASS
6057841041_R06C02,12.35884054,11.57786191,13.30014152,13.67503457,M,PASS
8942342011_R01C01,11.13221905,11.17829922,12.82710176,8.55174384,F,PASS
8942342011_R01C02,11.03207202,10.85182838,12.5639604,8.249762866,F,PASS
8942342011_R02C01,11.41628611,11.27246289,13.00037381,8.549128594,F,PASS
8942342011_R02C02,11.28781922,10.976855,12.25828218,12.29767565,M,PASS
8942342011_R03C01,11.63239811,11.56862644,13.25356361,8.809496299,F,PASS
8942342011_R03C02,11.57980062,11.33562097,12.6047097,12.63966245,M,PASS
8942342011_R04C01,11.80131232,11.55534163,12.76945105,12.84389535,M,PASS
8942342011_R04C02,11.60120465,11.54800589,12.72146876,12.72112428,M,PASS
8942342011_R05C01,11.87955988,11.66985596,12.81515122,12.90911062,M,PASS
8942342011_R05C02,11.64043387,11.45704869,12.72990057,12.77072012,M,PASS
8942342011_R06C01,11.72601708,11.55364996,12.80052816,12.85443126,M,PASS
8942342011_R06C02,11.68900398,11.57682392,12.79334662,12.83572869,M,PASS
8942342019_R01C01,10.5578499,10.48964923,12.14122519,7.965293332,F,PASS
8942342019_R01C02,10.78872495,10.66446818,12.28782093,8.338345691,F,PASS
8942342019_R02C01,11.15416043,10.89970674,12.00882595,12.10106005,M,PASS
8942342019_R02C02,11.14186925,10.99399244,12.19258353,12.18180643,M,PASS
8942342019_R03C01,11.3006965,11.18833404,12.31523277,12.36334856,M,PASS
8942342019_R03C02,11.49911524,11.31182848,12.49158862,12.52660855,M,PASS
8942342019_R04C01,11.52519099,11.33385441,12.50229942,12.55302074,M,PASS
8942342019_R04C02,11.71133013,11.35247249,13.18657338,8.843818343,F,PASS
8942342019_R05C01,11.90709225,11.61724311,13.38114242,9.277891357,F,PASS
8942342019_R05C02,12.02113985,11.73347913,13.0014082,13.04312886,M,PASS
8942342019_R06C01,11.97744042,11.68642033,12.9981582,13.03947363,M,PASS
8942342019_R06C02,11.61387471,11.59104508,12.80932211,12.8340473,M,PASS
8942342031_R01C01,10.05073037,9.868278188,11.57697164,7.319285724,F,PASS
8942342031_R01C02,10.17444445,10.10813098,11.22563399,11.27629052,M,PASS
8942342031_R02C01,10.4393921,10.31332698,11.45084995,11.51510124,M,PASS
8942342031_R03C01,10.7463454,10.67473595,11.81910827,11.83090813,M,PASS
8942342031_R03C02,11.10901199,10.9704261,12.60551059,8.182666814,F,PASS
8942342031_R04C01,10.98160957,11.01661537,12.12252045,12.10949641,M,PASS
8942342031_R04C02,11.10226849,10.99401673,12.2228248,12.2265478,M,PASS
8942342031_R05C01,11.50255749,11.06597963,12.92094738,8.39409897,F,PASS
8942342031_R05C02,11.45665204,11.1376755,12.94978116,8.437951876,F,PASS
8942342031_R06C01,11.63136309,11.45478588,13.1935305,8.581747337,F,PASS
8942342031_R06C02,11.59411369,11.37015864,12.63024476,12.6835027,M,PASS
8942342035_R01C01,10.53684081,10.50974268,11.59992023,11.64286168,M,PASS
8942342035_R01C02,10.27852733,10.22902736,11.31221405,11.37637389,M,PASS
8942342035_R02C01,10.81248864,10.78792423,11.90248987,11.90802457,M,PASS
8942342035_R02C02,10.805973,10.58107032,12.28498846,7.93734822,F,PASS
8942342035_R03C01,11.0970119,11.09375085,12.71765941,8.651586057,F,PASS
8942342035_R03C02,11.15948941,10.89014346,12.56736236,8.438599567,F,PASS
8942342035_R04C02,11.40989572,11.03957153,12.79004384,9.107102049,F,PASS
8942342035_R05C01,11.48816459,11.36304614,12.57473936,12.59018638,M,PASS
8942342035_R05C02,11.56221301,11.30323666,13.03699564,8.823620557,F,PASS
8942342035_R06C01,11.82435562,11.53910395,12.77990542,12.81623144,M,PASS
8942342035_R06C02,11.80199756,11.52656396,13.29003867,9.021880249,F,PASS
8942351165_R01C01,10.04333227,10.05258016,11.70530629,7.59315637,F,PASS
8942351165_R01C02,10.12156061,10.11220281,11.77804501,7.647535991,F,PASS
8942351165_R02C01,10.43311026,10.357757,11.57520899,11.55678443,M,PASS
8942351165_R02C02,10.62752257,10.60916526,11.70818771,11.73842201,M,PASS
8942351165_R03C01,10.80119769,10.79220166,12.44401861,8.223791481,F,PASS
8942351165_R03C02,11.00905296,10.88057199,11.9934828,12.08337632,M,PASS
8942351165_R04C02,11.24771099,10.96661515,12.75468721,8.416753013,F,PASS
8942351165_R05C02,11.42016231,11.31931737,13.0300294,8.61410376,F,PASS
8942351165_R06C01,11.54764921,11.41432019,13.13336141,8.696870154,F,PASS
8942351165_R06C02,11.60980011,11.35673573,12.60302948,12.61156093,M,PASS
8942351188_R01C01,10.47832917,10.55440995,11.70858643,11.64702739,M,PASS
8942351188_R01C02,10.4216928,10.42025484,11.53361988,11.5896264,M,PASS
8942351188_R02C01,10.88344058,11.10705344,12.13867414,12.1218556,M,PASS
8942351188_R02C02,11.00677839,10.94271724,12.59489742,8.227546262,F,PASS
8942351188_R03C01,11.53788693,11.37753593,13.12507154,8.881222336,F,PASS
8942351188_R03C02,11.28576083,11.1903105,12.89197598,8.779880718,F,PASS
8942351188_R04C01,11.79685759,11.53085944,12.76600979,12.85319721,M,PASS
8942351188_R04C02,11.75746225,11.40813597,13.09172326,8.671473981,F,PASS
8942351188_R05C01,11.87679037,11.56100643,12.89476266,12.87791212,M,PASS
8942351188_R05C02,11.83068714,11.74121623,12.98247923,13.00556748,M,PASS
8942351188_R06C01,11.84820688,11.61877219,12.97498355,12.95573493,M,PASS
8942351188_R06C02,11.95323573,11.72662964,13.05784368,13.1045746,M,PASS
8942351216_R01C01,10.66243165,10.37909028,12.13402351,7.665035701,F,PASS
8942351216_R01C02,10.48040619,10.27978571,11.46386637,11.58984064,M,PASS
8942351216_R02C01,11.11658455,10.76125566,12.54588964,8.002605049,F,PASS
8942351216_R02C02,10.85337441,10.56241666,12.35325403,7.917420505,F,PASS
8942351216_R03C01,11.17270065,10.85664678,12.68499794,8.271113869,F,PASS
8942351216_R03C02,11.17130186,11.07619753,12.73567071,8.332786012,F,PASS
8942351216_R04C01,11.44232952,11.09986971,12.96230401,8.503800944,F,PASS
8942351216_R04C02,11.27290651,11.21216171,12.39136125,12.35396702,M,PASS
8942351216_R05C01,11.62084976,11.32799364,13.17876584,8.725558575,F,PASS
8942351216_R05C02,11.52439614,11.24349269,13.04990563,8.561635831,F,PASS
8942351216_R06C01,11.65754247,11.43208919,13.26087509,8.702550843,F,PASS
8942351216_R06C02,11.55630468,11.52143472,13.21857816,8.749681336,F,PASS
8942351257_R01C01,10.90692055,10.62043878,12.34327828,7.932260374,F,PASS
8942351257_R01C02,10.65559304,10.36291844,12.09439441,7.745291332,F,PASS
8942351257_R02C01,10.85160569,10.99668076,12.0902443,12.07372208,M,PASS
8942351257_R02C02,10.79494425,10.79870836,11.98558679,11.88295785,M,PASS
8942351257_R03C01,11.37151679,11.16283944,12.44555136,12.43992097,M,PASS
8942351257_R03C02,11.4826956,11.08226944,12.88300274,8.463885537,F,PASS
8942351257_R04C01,11.618357,11.62918116,12.74140753,12.71487539,M,PASS
8942351257_R04C02,11.64304217,11.30345664,13.11187768,8.716484692,F,PASS
8942351257_R05C01,11.83979105,11.59290064,13.35983754,8.947613474,F,PASS
8942351257_R05C02,11.5541477,11.49646271,13.23964897,9.040124685,F,PASS
8942351257_R06C01,11.65085682,11.61857335,13.34811058,8.967903445,F,PASS
8942351257_R06C02,11.68204603,11.6181605,13.26699761,8.893276621,F,PASS
8963274003_R01C01,10.46567203,10.4817865,11.55506636,11.55927732,M,PASS
8963274003_R01C02,10.46401233,10.6598487,12.28280293,9.932314683,F,PASS
8963274003_R02C01,10.85386336,10.66178258,11.98541841,11.96834674,M,PASS
8963274003_R02C02,11.33221277,11.12701421,12.7976492,8.437090978,F,PASS
8963274003_R03C01,11.49039959,11.09282311,12.88133631,8.21107877,F,PASS
8963274003_R03C02,11.44576027,11.27879036,12.52497845,12.53198537,M,PASS
8963274003_R04C01,11.81130031,11.32299795,13.18579287,8.490605252,F,PASS
8963274003_R04C02,11.63731695,11.54418505,12.71971749,12.72854415,M,PASS
8963274003_R05C01,11.90703015,11.51784242,12.90513914,12.88538579,M,PASS
8963274003_R05C02,11.44707164,11.54000346,12.9371797,12.89240359,M,PASS
8963274003_R06C01,11.75681614,11.65409192,12.99506092,12.92382932,M,PASS
8963274003_R06C02,11.84902503,11.75637985,13.52117719,8.952227467,F,PASS
8963274005_R01C01,10.41602621,10.42047381,11.64367807,11.67203433,M,PASS
8963274005_R01C02,10.26198102,10.1755125,11.41299812,11.42327024,M,PASS
8963274005_R02C02,10.63305495,10.43056785,11.78016335,11.7269945,M,PASS
8963274005_R03C01,11.21519727,11.13217527,12.8532682,8.255931627,F,PASS
8963274005_R03C02,11.08868328,10.71232884,12.13259485,12.16400932,M,PASS
8963274005_R04C01,11.41123224,11.38667964,12.60488165,12.58586726,M,PASS
8963274005_R04C02,11.30291859,11.16875695,12.96317547,8.480704491,F,PASS
8963274005_R05C01,11.48810831,11.47632339,13.24548855,8.728125082,F,PASS
8963274005_R05C02,11.43209796,11.3101996,12.6491483,12.64081492,M,PASS
8963274005_R06C01,11.5742193,11.53264918,12.79583347,12.80774169,M,PASS
8963274005_R06C02,11.78173267,11.52708541,13.34240469,8.778314055,F,PASS
8963274006_R01C01,10.51021273,10.19905295,11.94278676,7.387236019,F,PASS
8963274006_R01C02,10.89263475,10.64410362,11.86432576,11.91147196,M,PASS
8963274006_R02C01,10.34274003,10.56260761,12.32167871,8.267554285,F,PASS
8963274006_R02C02,11.28374086,10.7839849,12.70241429,8.183859741,F,PASS
8963274006_R03C01,10.88734473,11.05841979,12.74743546,8.448870218,F,PASS
8963274006_R03C02,11.34661855,11.21044083,12.95184364,8.605720336,F,PASS
8963274006_R04C01,11.11681104,11.36826179,13.03169046,8.721588102,F,PASS
8963274006_R04C02,11.76517669,11.48335756,13.27137725,8.744273585,F,PASS
8963274006_R05C01,11.37751681,11.45313234,13.26994473,9.101205574,F,PASS
8963274006_R05C02,11.70462176,11.6753326,13.44175211,9.03439529,F,PASS
8963274006_R06C02,11.56861315,11.72036703,13.46073701,9.152183242,F,PASS
8963274012_R01C01,10.05276785,10.2749697,11.91557893,8.584688403,F,PASS
8963274012_R01C02,10.93054668,10.5827558,12.32567479,7.770604995,F,PASS
8963274012_R02C01,10.81619252,10.7660216,11.94278762,11.93500477,M,PASS
8963274012_R02C02,11.06077149,10.93669172,12.65885812,8.27879648,F,PASS
8963274012_R03C01,11.0237285,11.09502451,12.30429612,12.2810023,M,PASS
8963274012_R03C02,11.12850276,11.1702335,12.34188642,12.29730299,M,PASS
8963274012_R04C01,11.64305142,11.16273224,13.12507668,8.815625165,F,PASS
8963274012_R04C02,11.19096414,11.34477828,12.54086527,12.55798578,M,PASS
8963274012_R05C02,11.76160376,11.45422386,13.41627959,9.045132425,F,PASS
8963274012_R06C01,11.45528438,11.42603958,13.26867949,8.852908512,F,PASS
8963274012_R06C02,11.64507891,11.5479718,12.85017823,12.81811845,M,PASS
8963274021_R01C01,10.62838882,10.69916268,12.3094255,8.05264309,F,PASS
8963274021_R01C02,10.4318853,10.42017935,11.63837684,11.57592485,M,PASS
8963274021_R02C01,10.76514297,10.71443943,12.01368333,11.95043336,M,PASS
8963274021_R02C02,10.75163505,10.76159336,11.8795896,11.87114853,M,PASS
8963274021_R03C01,11.00094722,11.02377235,12.25049713,12.16737386,M,PASS
8963274021_R03C02,11.02205867,10.96250254,12.69053143,8.388187994,F,PASS
8963274021_R04C01,11.50193565,11.26074249,13.1113504,8.754455424,F,PASS
8963274021_R04C02,11.18864901,11.0553716,12.34804858,12.32765846,M,PASS
8963274021_R05C01,11.46403697,11.44771292,12.70036859,12.64967273,M,PASS
8963274021_R05C02,11.4461254,11.21345819,13.04126483,8.55947108,F,PASS
8963274021_R06C01,11.45406638,11.40335574,12.63372783,12.63846775,M,PASS
8963274021_R06C02,11.56505615,11.36806107,12.67646762,12.68777123,M,PASS
8963274023_R01C01,10.61575983,10.37472792,11.65647825,11.71922251,M,PASS
8963274023_R01C02,9.923291547,10.24574459,11.40950063,11.36539267,M,PASS
8963274023_R02C01,10.90873559,10.82673229,12.05112806,12.06877358,M,PASS
8963274023_R02C02,10.43185079,10.54863165,11.74033369,11.72983171,M,PASS
8963274023_R03C01,10.93015942,11.02563406,12.33378741,12.28558331,M,PASS
8963274023_R03C02,10.51544373,10.94814233,12.55996936,8.485142317,F,PASS
8963274023_R04C01,11.32548438,11.36821775,12.58368376,12.56524784,M,PASS
8963274023_R04C02,11.08471831,11.10550977,12.8858113,8.62516117,F,PASS
8963274023_R05C01,11.18690398,11.28353293,12.53225258,12.50739042,M,PASS
8963274023_R05C02,11.32800147,11.27957129,13.10246124,8.799195118,F,PASS
8963274023_R06C01,11.22989807,11.44010417,13.21633012,8.946277891,F,PASS
8963274023_R06C02,11.18400565,11.43346393,12.63697139,12.61120231,M,PASS
8963274054_R01C01,10.35010511,10.28250106,11.59612422,11.61008021,M,PASS
