ProbeID,GSM1920450,GSM1920381,GSM1920411,GSM1920421,GSM1920457,GSM1920360,GSM1920387,GSM1920405,GSM1920406,GSM1920424,GSM1920407,GSM1920408,GSM1920415,GSM1920352,GSM1920357,GSM1920359,GSM1920386,GSM1920447,GSM1920448,GSM1920370,GSM1920376,GSM1920382,GSM1920390,GSM1920413,GSM1920423,GSM1920446,GSM1920452,GSM1920459,GSM1920349,GSM1920366,GSM1920410,GSM1920412,GSM1920414,GSM1920416,GSM1920417,GSM1920418,GSM1920419,GSM1920422,GSM1920353,GSM1920355,GSM1920361,GSM1920371,GSM1920396,GSM1920400,GSM1920409,GSM1920451,GSM1920356,GSM1920362,GSM1920364,GSM1920373,GSM1920374,GSM1920375,GSM1920379,GSM1920380,GSM1920454,GSM1920456,GSM1920363,GSM1920372,GSM1920383,GSM1920391,GSM1920392,GSM1920399,GSM1920458,GSM1920384,GSM1920389,GSM1920393,GSM1920394,GSM1920395,GSM1920425,GSM1920449,GSM1920455,GSM1920433,GSM1920435,GSM1920437,GSM1920438,GSM1920440,GSM1920442,GSM1920460,GSM1920461,GSM1920464,GSM1920465,GSM1920348,GSM1920358,GSM1920378,GSM1920428,GSM1920434,GSM1920462,GSM1920466,GSM1920436,GSM1920444,GSM1920445,GSM1920469,GSM1920350,GSM1920365,GSM1920367,GSM1920369,GSM1920377,GSM1920388,GSM1920351,GSM1920354,GSM1920368,GSM1920385,GSM1920397,GSM1920398,GSM1920420,GSM1920429,GSM1920430,GSM1920431,GSM1920441,GSM1920467,GSM1920427,GSM1920432,GSM1920439,GSM1920443,GSM1920463,GSM1920468,GSM1920404,GSM1920426,GSM1920401,GSM1920402,GSM1920403,GSM1920453
cg04431054,0.129764083600287,0.368372391283794,0.234828691585567,0.142409846237412,0.322955303871972,0.318267968964518,0.127254938079547,0.235181201223108,0.0797822823313069,0.11911825570083,0.213512135009834,0.264532742856456,0.309898701264229,0.354215431861725,0.294492219553608,0.396810683086787,0.453875055311794,0.160954277275882,0.527801395838301,0.290197453819602,0.190288858227833,0.38707251157607,0.161662572781347,0.155718565520985,0.119448634461447,0.288627530964713,0.157782463489954,0.246534135836843,0.24850960524824,0.333733598498465,0.175900254194855,0.208136446518324,0.13281037380286,0.108401078052412,0.0750013026425278,0.0430203569612148,0.292386461778494,0.0582327858392941,0.268300879532466,0.398998071443272,0.217125909441542,0.163533960281282,0.214912975173794,0.337284268603685,0.398244409697649,0.173259531493363,0.495161656316014,0.387099201152043,0.307044806101278,0.440329868926032,0.407718501281033,0.154016859288297,0.204089790442413,0.517057249626729,0.155090275581934,0.232737855583758,0.242837147049711,0.380022452178356,0.319322055458279,0.172620085383276,0.157693562234731,0.255770122089749,0.164206283215177,0.115713380289311,0.552898894146279,0.547516310237074,0.131367844876193,0.133671594552663,0.0743790257872882,0.29087375583531,0.316752327014863,0.208352048300156,0.359536917975906,0.168804148661753,0.101432487596391,0.256438148260549,0.177369141842905,0.308382360006013,0.31567099227546,0.184458054618155,0.316929044746685,0.165813321847862,0.126078363001,0.349906427819161,0.256317500582369,0.140761854917265,0.122367283375212,0.111340126208203,0.166289676664562,0.259120194147661,0.18360411019808,0.357166323902818,0.4073807672012,0.36333609355017,0.178543403796097,0.369036709259511,0.237919043730239,0.488075102298679,0.270896145771364,0.45471710688433,0.335816807615637,0.293493875201497,0.146522614293815,0.439562640595616,0.245433728785876,0.319907045776504,0.200797380604341,0.110431826054569,0.235233368007993,0.234683372215193,0.148897206115031,0.155902067568449,0.141772303063706,0.263101610577299,0.192425772283017,0.463316745216885,0.0581462785177395,0.0495419325170751,0.263126648776235,0.318955149453176,0.233204825836091,0.298033896546346
cg22197830,0.818234619479086,0.781451295775998,0.688801347090602,0.736259063911537,0.758362987183071,0.803903121454591,0.76010366539259,0.69811571711711,0.679754900871306,0.387740879093417,0.651910479389567,0.727252465216543,0.626560222883619,0.767946569540232,0.756511857991778,0.76152340720268,0.787891777499909,0.765763521887801,0.828143441379396,0.753228764647272,0.758127282811094,0.800034183740535,0.788302981222167,0.578753959606935,0.61827235497208,0.761991261487981,0.793858665350458,0.707886904748738,0.761415495377542,0.764427273949763,0.654856240976648,0.598657021943455,0.665782740114988,0.65989619336543,0.597337058667285,0.498710348200631,0.697453522728943,0.637440929977263,0.845876495599048,0.829016373214524,0.790464648317768,0.78341587989241,0.787174676159474,0.801336879948839,0.660366112459026,0.788632467458239,0.776352413694297,0.803782822103702,0.729715883868077,0.795268407146799,0.823696244779517,0.827753566394782,0.717928729361293,0.801524963211245,0.714754043382732,0.632695471654076,0.772569485983353,0.766361612009242,0.794034127429489,0.808456720545669,0.786631341249242,0.840052718491872,0.806793482656813,0.775031964331434,0.793645060359607,0.882099215332542,0.814270396112267,0.795729976584265,0.337625191213325,0.858881851277033,0.730701586420813,0.669784662924639,0.706451226108357,0.588940396787172,0.682283894565024,0.620656021982426,0.730223878546949,0.75857740183528,0.796956131353199,0.782002752872011,0.706466207833053,0.760619922201463,0.776865281492557,0.761634305433641,0.570175566230001,0.597642498473895,0.654595068689598,0.671900749894564,0.646996525677165,0.711186811548772,0.637598256077343,0.809729712106278,0.811390456701345,0.781015643092786,0.798941086119482,0.787531270029654,0.747983563050554,0.799051481222776,0.823146234604853,0.838331714239494,0.79093033738536,0.851821399283884,0.819913252089974,0.803117458357753,0.748698549942454,0.591899598685299,0.697308693941443,0.613290496119996,0.703246428609318,0.700717709054146,0.624529521494294,0.661864060381446,0.73136045027579,0.757412627091232,0.684923984221707,0.774134015298329,0.236002196715937,0.312574908449222,0.579539778498977,0.551690739154086,0.292243604117228,0.765305001734343
cg19569684,0.880359160390642,0.92581662741557,0.929806023871644,0.959845526471862,0.936543864058822,0.940547144992284,0.933826341684317,0.954869310049473,0.947691297330972,0.945980251954413,0.93804113737922,0.892202408464007,0.935100038757863,0.915222166055921,0.905663884869179,0.935273960941937,0.922580231512053,0.929260780138617,0.924192494120801,0.902885521608627,0.91518424602743,0.929144802219632,0.926611941698185,0.91479414652184,0.90530300429474,0.946716424216911,0.89816858257913,0.943915535386298,0.935642616236991,0.894833823001163,0.950209999828609,0.909056578198508,0.946962332948551,0.931165554593792,0.931298289325122,0.905962174540041,0.92119477599796,0.921094619580696,0.960759918328134,0.946862496797447,0.93837820499661,0.964263362741695,0.940426728964816,0.94444602403017,0.927863104999811,0.93438130102692,0.946589289899497,0.953542502200151,0.94993956921628,0.940145360783464,0.958622486859198,0.954105915899995,0.938562352885991,0.919399840122592,0.955407876154252,0.891192691895293,0.95993014216745,0.925082206223197,0.915963090056664,0.940541837708295,0.927160714122592,0.961142358570557,0.932930252300569,0.915133584436071,0.956869288203494,0.965829874814651,0.953235889122846,0.928677952566217,0.964224913481589,0.940704385454068,0.955118939959339,0.952627993327126,0.951467383440725,0.950335400542985,0.952971837992878,0.954561608878717,0.961015632602987,0.912220499186658,0.918851255636053,0.925513007700394,0.956121344960731,0.935620849139569,0.957089551141012,0.943104556088066,0.921745605047487,0.922987845748276,0.925106617496711,0.915047091731985,0.924542451836072,0.922334802471663,0.926941638526076,0.939499739393976,0.956788396333087,0.920654395602911,0.935961671950155,0.926279307321569,0.920572411267073,0.93568998087096,0.934658089100092,0.925971625286423,0.944819220101897,0.950129230517039,0.920851647522983,0.929871085465789,0.941888031359007,0.927367771075582,0.946219050358771,0.917515756210101,0.96836967683187,0.966479835945357,0.938589123313188,0.944710828148332,0.964250251126217,0.939525751980761,0.941113611715291,0.951487057116614,0.91615208205275,0.98834057643296,0.937660266905824,0.935479482999475,0.950430003316874,0.932946263641879
cg10345936,0.892267083364623,0.891768783565966,0.818044552509566,0.817123763365745,0.883182839340371,0.890505796025658,0.893339911169215,0.922393148557187,0.875510076501559,0.49162100084959,0.836362277482724,0.866591939185755,0.849393188438847,0.887848760808115,0.86083601571282,0.875203612109755,0.857049419480461,0.854822576270382,0.891025149163263,0.889517121174879,0.87197112141561,0.913957532255579,0.919487797353429,0.878300599569964,0.835644872798801,0.811735756345399,0.877333288749906,0.857418671090696,0.85375878208302,0.879987583444978,0.842833438793172,0.816576599365826,0.853960401437361,0.898583219695948,0.848115258901494,0.827173001011375,0.875163102281985,0.828454958233661,0.93350532871549,0.930449331001923,0.849730214957715,0.92744738240418,0.935883809443492,0.901397465850511,0.93986377294828,0.918850344370088,0.848249509479967,0.868674872472631,0.897508051540204,0.936065645452002,0.908319987148029,0.942565240186299,0.922149508683621,0.923995627375916,0.841652018402859,0.779690638878302,0.904977182641971,0.897456153088662,0.906011554995123,0.906197367026947,0.912516464317466,0.91890069146656,0.911362914712344,0.904527795540156,0.912235900433736,0.937110370003048,0.919908254781805,0.939936800792131,0.594096756401138,0.934133661980178,0.851833020412843,0.8537039536039,0.912955002887318,0.887928658609849,0.881059585007235,0.796202792765928,0.888851752568005,0.885562011544323,0.912436302398526,0.892380520500685,0.869791847614558,0.890920091121769,0.887825520776169,0.920140314030969,0.758743921178724,0.87168456088896,0.918752870091154,0.797451466378096,0.837497377770999,0.899315565274984,0.907810503502933,0.954870036715124,0.873668447684171,0.857352766970006,0.946645946233541,0.932685560592069,0.885170783335414,0.859505401162616,0.84469554534349,0.931648945513772,0.910369807062721,0.928529196522913,0.890483318775822,0.89303839315315,0.885315691251592,0.831782765151728,0.943572428358954,0.886549074339782,0.883085458232311,0.894797553875357,0.93809508171594,0.868842571222019,0.89741612727854,0.921187016460897,0.881876867099988,0.904916273194757,0.865365233484685,0.512805598455984,0.572740658587959,0.350185803543557,0.352258529513308,0.900537926327215
cg16494477,0.0417715631842085,0.0538962675768314,0.0411878983560909,0.0450481250881862,0.0439231551943732,0.0403639433980891,0.0412105924680291,0.0334167432850934,0.0314600050787576,0.0463333689189742,0.0365217048238782,0.0361060617754025,0.0393267348578504,0.0591430050582255,0.0643611040634845,0.0632681060946256,0.0581829090709758,0.0568175899102242,0.0565210236745898,0.0510218806435835,0.0496020505974738,0.0639922200507932,0.0561214422118435,0.066701269042667,0.0525904954919485,0.0809408562364478,0.0579639446136904,0.0539959027832344,0.0547171906742303,0.0419847535063361,0.0485972229810937,0.0502782915139137,0.0471158904145277,0.0521570751478418,0.0337103810048384,0.0470185644244725,0.0399730150376111,0.0565902562576922,0.0411397314110081,0.0496652693493037,0.0414928485858951,0.0488645022373226,0.0585672961799412,0.0532577507265776,0.0433508976257774,0.0506442391102286,0.0702810940114644,0.0506036132692538,0.0568475735579086,0.0439864005367524,0.0480678673882621,0.0373845615656896,0.0550805875780339,0.0487514611047741,0.0441811510881006,0.0584810697570778,0.0400025663076444,0.0453720768502029,0.0347340434653813,0.0393464018187133,0.0439755887069186,0.039386237577094,0.0326283556272404,0.0436006475704389,0.041374150444623,0.0485353782826403,0.0619815854659517,0.0545815562515412,0.0761209457426413,0.0400296197723465,0.050018473115534,0.0473620688549429,0.0473476677682397,0.0395739760957995,0.0571911247057763,0.0476563603840614,0.0367033082623011,0.0355731505000378,0.0518269071570856,0.0432266578712956,0.0396931915805904,0.0395336284388824,0.0350138357963046,0.0372203721686335,0.0482714149189649,0.0394578488319742,0.0497265232432439,0.043103573570351,0.0499938363924779,0.0443758626958897,0.0360243548904358,0.0383823808072596,0.0430480590985723,0.0557963280411427,0.0449424807794359,0.0467974402146788,0.0551213702468695,0.0410052893076405,0.0650785817984989,0.0458145717511698,0.0332877503147165,0.0659784614861267,0.0375581976041838,0.0503240940805553,0.0468224733934165,0.0348942273684345,0.040310236660197,0.0395971135715111,0.0588213369793473,0.0349897440157719,0.0548782206048903,0.0397841633268124,0.0504543895571418,0.0393978033322981,0.0582040806073987,0.0548362433174067,0.0271903117742445,0.0435606029687068,0.0568744577857117,0.0491488371333676,0.0555450151762402,0.0572009993810789
cg27092035,0.0295582317129445,0.032069271290543,0.0225079186670395,0.0242079743115596,0.0180351537508161,0.0288798244995877,0.0191461560950099,0.023726201348822,0.0118211022120677,0.0172302471771769,0.0186114598274893,0.026592402875734,0.026494707834937,0.0275108768472051,0.0286323287350393,0.0348574233655928,0.0324763221138815,0.0327524341347304,0.0307040764645044,0.0288196736947803,0.0360991682834876,0.044845559026821,0.0309518067173932,0.0217462744771606,0.0346118839653907,0.0418719867469899,0.0326297979820221,0.0262478840500482,0.0256585587901276,0.0193138852067974,0.0348067732349061,0.0247342462618959,0.0250562769895417,0.0333234044656573,0.0251825374136659,0.0235148329296366,0.0320320228993873,0.0367764011599068,0.0204290485801546,0.0278383031522312,0.0288815340694522,0.0258000899258757,0.0294427866583534,0.0242770535191427,0.0364535981229751,0.025723993033922,0.0277432540274242,0.0299702333172475,0.0188953833740761,0.0268791759953433,0.0206217914865386,0.0358025593540127,0.0266807304987526,0.0260920218779585,0.0292811378745182,0.0352360074198887,0.0203553617260979,0.0251576002977465,0.0273353820698372,0.0211990453740713,0.0377446661455425,0.0200271872682925,0.0275164039920547,0.0361295567462143,0.0404949364495386,0.0333504184466535,0.0260678901114939,0.0242957908133428,0.0287291523009527,0.0283395816187012,0.0257495438193781,0.0243773447861251,0.0250223019751536,0.0201471035704779,0.0399464747038237,0.0285777421423363,0.0245281382390076,0.0328804819225819,0.0247521615854158,0.0245768639089831,0.0360977704583958,0.0233951679507301,0.0280637369670926,0.0255934740005525,0.0252060827828256,0.0301389996572868,0.0288767245926634,0.0327547249445301,0.0267889096676615,0.0278454518061928,0.0170079226391454,0.0298229124485282,0.0448031952443357,0.0228300048380274,0.0328572339926844,0.0248566858465553,0.0291247684536313,0.0242041673595441,0.0338624436664301,0.0252226736356923,0.0485825672848265,0.0331608000700947,0.0259653734208288,0.0335403667718217,0.0257579185260702,0.0250097460498595,0.0183057909658451,0.0191076959368605,0.0280123036666663,0.0177354435741116,0.0203543147113372,0.0320587689984616,0.0410863081641858,0.0361977862591099,0.0255561043372973,0.0270738223719478,0.0334681613156637,0.0270853677459985,0.0359163424787318,0.0396496571965461,0.028276555786508,0.0355327626389834
cg23517605,0.124535796241235,0.12609140788846,0.0933567122958074,0.0586621752253106,0.0849890555905081,0.109363524594998,0.0904606983965514,0.102744793205268,0.102940264681959,0.0776506006086036,0.109445025497275,0.152940977687419,0.12190838253144,0.129402576270915,0.154980584535198,0.118935610033455,0.130228426664984,0.159627785283265,0.13904761775068,0.124690521010894,0.10960616526844,0.0952329594718903,0.10676613192092,0.128344575209555,0.143327093708759,0.247418073006248,0.115464971598044,0.129474641168629,0.143760725259563,0.141381237746651,0.113726648902321,0.0954874928955203,0.10485498034491,0.117810841317242,0.137706146046494,0.171477662191349,0.108797161362064,0.177513579494208,0.109286330337785,0.0809857367253624,0.136309600977206,0.128098019981224,0.0943803913208015,0.112118800467136,0.108169380659314,0.127683511122958,0.138193797338689,0.152755000011083,0.0953930461509496,0.134552980728768,0.105253267788534,0.117343516224689,0.123963866385642,0.127450995976956,0.110853388191845,0.173969338589638,0.137628757457858,0.106706334293188,0.119160776694513,0.128126024862371,0.108270699189057,0.103970682718448,0.105957943425676,0.115402177299169,0.115968209612622,0.105856106003379,0.100845256201455,0.103128308043823,0.081827801692005,0.111684434053174,0.129829011479118,0.127509099453132,0.116073008644648,0.145094023431444,0.118504079797352,0.103926638324169,0.0982115212929433,0.179947465354341,0.0990064426883981,0.111784266568257,0.0953572591357534,0.111953988571109,0.128464341812851,0.113284169440015,0.104052558649919,0.121168666240474,0.106641497686255,0.116094647542819,0.121042125420723,0.11542758990217,0.107174130234452,0.100657275467937,0.118111710578259,0.144334614092235,0.0993972621076068,0.115843133080317,0.114836021970176,0.113619986986633,0.140429756138273,0.0984168120150129,0.140746172899779,0.117651886316518,0.112667634462925,0.115815168024136,0.108672993153544,0.117377627157713,0.101990236027892,0.121259187444131,0.10542384281091,0.0976345747700813,0.09493564054608,0.133542737715256,0.0889019939307787,0.110573540510388,0.0927814403663029,0.129200767526268,0.215439985262053,0.0562241746169295,0.0612834360497647,0.112190021860551,0.0923391043650068,0.164879602142559
cg01570885,0.522035308980893,0.476830372296818,0.494747971349456,0.546812779346363,0.549800355464268,0.474664890371182,0.482594562352621,0.512840128238881,0.529275238199613,0.532087808803008,0.523080961555408,0.539077278656224,0.531755772454422,0.52055390512535,0.472381704994259,0.478030877762325,0.490325125604857,0.513703554126804,0.473395057153281,0.476063602575897,0.527565146504114,0.470825946466017,0.508029841349958,0.484270114714264,0.451890145124042,0.547278414189674,0.453775311432205,0.48565213881089,0.523618156313751,0.507307611429347,0.477884498597561,0.432764583597049,0.456302489370934,0.47941213782388,0.436429686188842,0.425426040720391,0.447323135879731,0.467467979813803,0.501846835087726,0.504296880997406,0.488566235259194,0.516404091583276,0.531458654426818,0.473529350955923,0.542842200093004,0.538283863272919,0.508356809046632,0.553908742705951,0.484796338813297,0.470476419883908,0.560909537543844,0.497333010571649,0.537766522345613,0.488348001690981,0.483255196527632,0.507029389782067,0.451245139849229,0.491505686445518,0.492171488553863,0.540428471418867,0.493391137568827,0.501892859098559,0.47685991926823,0.485537552803749,0.489194819401536,0.519157589774152,0.533605659462409,0.494583603611432,0.360577166077033,0.560771551320776,0.486741176271759,0.45005486975394,0.464383404413481,0.483822636588392,0.493449912052093,0.476948255823004,0.526057338571782,0.493185858028093,0.523423270195763,0.571360393038471,0.507336997443582,0.509748351037915,0.469931874000824,0.490940025525014,0.470337576391176,0.500012014488515,0.420038441531383,0.446048025956931,0.42146612570025,0.464246241557502,0.433931673574164,0.479000415186692,0.575208171081672,0.508353746197688,0.512597634899358,0.479090292050805,0.499948641885094,0.980112807742918,0.510203487321142,0.513600810468911,0.49818989697379,0.536569130893767,0.507118638667712,0.542941766604605,0.44974393022229,0.458780564792173,0.424116899967504,0.514791578844367,0.487949921123996,0.426510237728822,0.41119686345384,0.465543520437036,0.432329798262939,0.494258067478486,0.412282739068639,0.452512924594355,0.30612265762568,0.432625384429501,0.440659575551105,0.472294269281989,0.45438876391053,0.462498100365948
cg22736354,0.116748803348369,0.120484168970434,0.107423507701734,0.0775484440848247,0.174893494378621,0.131877672893331,0.149290452631648,0.12213486144107,0.134106531170502,0.094684829488131,0.131964567811021,0.135731505773027,0.166935365605258,0.161271577028124,0.198428212214218,0.15331573176652,0.165176058393099,0.253484302583441,0.119742085249522,0.174709254667147,0.215164254291406,0.146604172629523,0.149521049790893,0.143603312340619,0.171071556429065,0.288024460088061,0.196488370958852,0.153050993350497,0.178263461676826,0.16228659339611,0.173932833642949,0.142226291962869,0.120946528186719,0.170017751058714,0.155393180190156,0.269445319795106,0.109714118549419,0.128583824883226,0.136790648336023,0.1435270388865,0.137333797582491,0.160985894661937,0.116376258519095,0.132815486484426,0.127161694217211,0.1164249401579,0.177754076231292,0.179757169997109,0.0931890290968881,0.123389656501001,0.0878510367501612,0.0980511366783267,0.143983722760342,0.0919237681108837,0.120442285986573,0.173336485277361,0.147272888905523,0.113929007174226,0.1448711192394,0.131098874598394,0.104713247794816,0.124100433659651,0.134815412964753,0.144913683069153,0.165616329388607,0.14065081851943,0.171269965430048,0.122211986821538,0.0781504708330527,0.17360539266639,0.0763743377700961,0.103561471476175,0.128835862483078,0.164577118920259,0.12605189361338,0.11318843404306,0.106521150171409,0.255241413697747,0.0817218356716948,0.10925636628424,0.131966037769271,0.140316508128462,0.118678887204749,0.086086214210215,0.0801530002254176,0.145408622575347,0.133484225567926,0.157656874491478,0.108774760664211,0.121778355639582,0.0992640949850783,0.101024705774978,0.156362990881604,0.191504019500907,0.147436644001336,0.148316388867251,0.155656344390887,0.13041188735352,0.240479831942341,0.137772979610855,0.165841372215395,0.156647806037833,0.136107108541368,0.146093877123015,0.129155839949734,0.0762482120232383,0.114913721994981,0.136577255836417,0.0991418466101818,0.0799941579968018,0.0933303515670784,0.151429613279624,0.0745282751040398,0.114234650271825,0.094367449892038,0.149307854534131,0.345566195147028,0.0526742298047236,0.139279308771367,0.0880823669642617,0.0869776008467957,0.219625612571239
cg06493994,0.104989849250718,0.0862844892441129,0.0641119204608195,0.0482294327009422,0.112972404845589,0.0895630451935682,0.0866280338537007,0.0697489720709777,0.0872629941588972,0.0345232564535842,0.116355661261809,0.121459715243936,0.152620413954875,0.100833439693073,0.142792597166672,0.0997925864738373,0.105254571176819,0.156226600907297,0.125981507561801,0.12632321304054,0.124768080867248,0.0730271349556006,0.113753027290606,0.109471344070424,0.160412349788261,0.272433383824213,0.12768991651933,0.113197317588393,0.126560100145011,0.138143641792072,0.105000234287753,0.0791809343718523,0.088545906542314,0.104732783557461,0.131827018890385,0.188885750695538,0.0905930556689794,0.139396990017713,0.0876188166529652,0.0705766289816987,0.109720329363147,0.110562002900173,0.0777028460217531,0.0685511158114044,0.0834734094663289,0.117582809018902,0.140794259701931,0.126985093417706,0.0725770614339852,0.0990118569182379,0.0934581102095427,0.0852795246537144,0.118415126311671,0.111744016682274,0.0971018962439177,0.179021921587286,0.0991101680547507,0.0713833568997687,0.105242985650986,0.0728766782656386,0.10031459649809,0.0707217254104493,0.0809190283520419,0.131232670193644,0.129445030348935,0.0721221328470032,0.106416453227621,0.0894828770062642,0.0488811411562879,0.0819956342650968,0.0754661520386214,0.104345781486649,0.102149387796758,0.119684043386984,0.0912063665536054,0.0965622377514538,0.0818762469192443,0.208212603101735,0.0588377044890929,0.0753610892638815,0.108630585155202,0.0979762472624022,0.104648549072869,0.081309796154356,0.108326162583994,0.117777488246721,0.0973084326833635,0.155252891697021,0.110575915432192,0.0840862059494441,0.131322980937801,0.0691665574642986,0.0868394319594702,0.136291913106955,0.124816573766051,0.0881444156585186,0.119259363243209,0.0962694951130063,0.158348353836344,0.098022884660461,0.0981183127686473,0.0764193000140058,0.100148483171334,0.0874902751982872,0.0695615355152828,0.104757218761042,0.0666482139055726,0.132534517980896,0.0936694297548678,0.075224388254576,0.0752267960454963,0.11218351230838,0.0691590485691739,0.103517001358733,0.0622036355544417,0.116434976648258,0.16312190694573,0.0549560298565027,0.0395982086429698,0.0651724109010944,0.0832323036878458,0.141282367456374
cg14258236,0.981591619486568,0.949692519292308,0.959093836600489,0.951537063286832,0.964022599433819,0.962408338130181,0.967372109834278,0.961905835721533,0.892392909480331,0.630732581678235,0.938491256141239,0.923056319597184,0.967166741528333,0.970754167248694,0.973849176735882,0.977332489613835,0.966374371952353,0.980558592074137,0.962090041421818,0.963566257120813,0.975961186223789,0.973410250455171,0.96409209578801,0.94203924363694,0.922914564408974,0.966774204275595,0.975963731097654,0.874223142988091,0.97155926278241,0.977027388529853,0.940360513108659,0.935282887985753,0.916180118789369,0.931499535024682,0.874547231060667,0.976453226914722,0.879781904024283,0.883371622074035,0.978212836375198,0.982140412174091,0.983493904226741,0.97822881078687,0.982474156479308,0.979837602815641,0.975012501305308,0.97197818239503,0.951386732469807,0.935722505620475,0.978604800006185,0.97921233181933,0.975954201205636,0.983412452598002,0.970030858257468,0.974514749680848,0.939042580549187,0.94659437843994,0.978300109708694,0.985194222766278,0.970266676033259,0.979571509821408,0.972307786549914,0.984609488599021,0.962115423772111,0.958867674423981,0.98033530317071,0.985116923193474,0.974666550342643,0.978014273553608,0.674720969001037,0.952359842857896,0.927825296497751,0.97099559371781,0.970076767354201,0.954941151634282,0.953304217185555,0.970163095510964,0.886283550654648,0.962478850711885,0.976833971609713,0.973760901923812,0.956893205591811,0.975463807583435,0.983759184561803,0.983168216493329,0.977734768963885,0.954736613698696,0.961838242616539,0.970119620353237,0.93876080921389,0.908922438285811,0.967988844554619,0.983709602781461,0.970429687787115,0.959225850773938,0.975098797491209,0.97936796261387,0.978215038144492,0.981222236570428,0.957308399193007,0.973349625399551,0.952378108312519,0.979245950815539,0.969720172008475,0.975003506954318,0.969586060949418,0.969576212349365,0.924838584104744,0.953686446973082,0.979294616115889,0.958772574140669,0.950722026810332,0.964017027673596,0.985245087650286,0.922607274646138,0.93947802051683,0.98515706654165,0.477597242953938,0.641584346982426,0.305383684794128,0.581273464931774,0.410424954593632,0.978290396974442
cg03270204,0.924234630846362,0.972661489006985,0.575797342538105,0.312971614044166,0.951630829995021,0.943976694920937,0.942968065268841,0.64388695396892,0.62667163793961,0.905085696255847,0.633117492531111,0.720770133439591,0.70443120451925,0.974203700849836,0.954097310016987,0.949907612535035,0.900672545276892,0.916451140350936,0.921428159632993,0.955669566188114,0.900818662521638,0.941606771555105,0.901697433868698,0.629973059859414,0.647271545022603,0.975173602960861,0.922320819570491,0.475432410254972,0.950467255730853,0.947398555316963,0.791299487256682,0.471647874800307,0.641574374036839,0.464090906306771,0.764300508569175,0.789537489173774,0.71457240028193,0.65566089251065,0.884112642746348,0.924556443324329,0.949409635940692,0.966663107907691,0.943108327444906,0.964161540172407,0.71423511673245,0.876883358098975,0.951889793881552,0.935192023828017,0.926699517808041,0.946650250383775,0.961181777840155,0.914609254700615,0.968684044034133,0.954708153710433,0.594496514682422,0.622475081515326,0.902261893552827,0.915316077307018,0.923911476910279,0.927334123438369,0.910955809839618,0.954544421247854,0.942607018153477,0.938240094924897,0.930411981530722,0.909131941273685,0.958905184308341,0.966465479470973,0.962674629388561,0.882915546494672,0.631170476463935,0.552833420373715,0.582649185976807,0.759836696018811,0.67052014791516,0.557240160761523,0.601365871611825,0.952920074213036,0.898441469609342,0.945338569045032,0.704134067954901,0.957044186448881,0.976701607787915,0.936393847557393,0.48874589604063,0.535784550381672,0.845975587718559,0.652966363392284,0.62218808949489,0.536644894075117,0.569961436357711,0.846729112732591,0.940582358143496,0.953577783755604,0.935109944359407,0.962192487128841,0.949534553253904,0.926398277075203,0.945104458016304,0.880881397705526,0.902918904550798,0.879248865327132,0.926678227658731,0.908596910617671,0.497473500226599,0.658905473438746,0.474211063889752,0.567768643489817,0.674244629543826,0.565094340465548,0.527693458681939,0.707894212571988,0.557387293355947,0.628707832601849,0.534177600439113,0.958471675102786,0.973205524071643,0.875164266463158,0.921851211686856,0.957592512990266,0.974724138616593,0.970762571058951
cg16150435,0.896914420406938,0.8867672736921,0.849216980804451,0.895577175455525,0.912003765056462,0.913338400569185,0.887799950953466,0.878167031107709,0.937150382822045,0.951413851305622,0.862508610549531,0.919907192401247,0.953930741761011,0.879407558347145,0.882784115635059,0.966520984827642,0.889215766981912,0.897715361534189,0.885973403207368,0.930602437251339,0.922099929274259,0.892646735508846,0.914040525323155,0.937717408892508,0.809566201009374,0.886416268119811,0.854652077221972,0.882975663338924,0.91296691814477,0.944619191115388,0.856362877640608,0.860707186157659,0.842811078403545,0.889737941361848,0.907056633863153,0.884858682543158,0.920628038911806,0.845855718972777,0.965561002729636,0.934578714834448,0.930591647202412,0.95821340409849,0.919049555193707,0.940778040197861,0.892214425197853,0.914637718674152,0.898167047424712,0.910024383571236,0.907285139752675,0.845674820617973,0.892553151666731,0.922258271360326,0.959693736422558,0.870413309274619,0.889752251320489,0.826098048007887,0.930239350432876,0.888718738367074,0.89014666785888,0.963902108527358,0.884064198377528,0.964415980170778,0.941639895905135,0.911792877415346,0.802545139230513,0.926162653629382,0.935902290359036,0.935863236421042,0.970652809449295,0.911568490943085,0.910840650275027,0.853979237782231,0.848820769563455,0.837878509622438,0.912676409566619,0.863799760202291,0.860545608074136,0.900337298517675,0.871716215950668,0.869124537328833,0.906701750675956,0.903697489467629,0.947008416490742,0.946758845598776,0.920482776191793,0.842256431149986,0.866893698580844,0.822642397202566,0.900092341427274,0.832808493433925,0.924674615499032,0.89196404118058,0.895864540816183,0.93447688066411,0.913294418308865,0.948592121142153,0.922321819006673,0.922201913141726,0.929680483815243,0.955896591855253,0.895042177500587,0.950812688495774,0.907798931156788,0.912775835230797,0.903329542235677,0.876861463520761,0.851482188277168,0.835130059195523,0.886839503562733,0.938462779796305,0.85082375168041,0.87387564887254,0.864034216296734,0.908002253988509,0.866144500657357,0.919461870123974,0.935502469782888,0.983281642563301,0.954384973047054,0.96333229406219,0.977696711528034,0.916501730513281
